#Data tag : 19v3 , Norm tag: composite
+-------------+-------------------+------+----------------------+----------------+---------------+
| run:fill    | time              | ncms | hltpath              | delivered(/fb) | recorded(/fb) |
| 302484:6177 | 09/08/17 06:07:18 | 169  | HLT_DiPFJetAve400_v9  | 0.002922502    | 0.002736728   |
| 302485:6177 | 09/08/17 07:17:25 | 922  | HLT_DiPFJetAve400_v9  | 0.015175019    | 0.014668049   |
| 302492:6177 | 09/08/17 13:49:02 | 44   | HLT_DiPFJetAve400_v9  | 0.000697695    | 0.000678759   |
| 302493:6177 | 09/08/17 14:09:59 | 2    | HLT_DiPFJetAve400_v9  | 0.000313803    | 0.000141710   |
| 302494:6177 | 09/08/17 14:13:24 | 618  | HLT_DiPFJetAve400_v9  | 0.011413074    | 0.011159302   |
+-------------+-------------------+------+-----------------------+----------------+---------------+
#Summary: 
+-----------------------+-------+------+-------+-------------------+------------------+
| hltpath               | nfill | nrun | ncms  | totdelivered(/fb) | totrecorded(/fb) |
+-----------------------+-------+------+-------+-------------------+------------------+
| HLT_DiPFJetAve400_v10 | 67    | 144  | 90815 | 1.581467469       | 1.506714558      |
| HLT_DiPFJetAve400_v11 | 6     | 27   | 14589 | 0.286491867       | 0.274315625      |
| HLT_DiPFJetAve400_v12 | 2     | 13   | 4469  | 0.087116955       | 0.083600861      |
| HLT_DiPFJetAve400_v9  | 18    | 47   | 19043 | 0.311078274       | 0.301100624      |
+-----------------------+-------+------+-------+-------------------+------------------+
#Sum delivered : 2.266154565
#Sum recorded : 2.165731668

#Check JSON:
#(run,ls) in json but not in results: [(306454, 98), (306454, 99), (306454, 100), (306454, 101), (306455, 7), (306455, 8), (306455, 9), (306455, 10), (306455, 11), (306456, 785), (306456, 786), (306456, 787), (306457, 29), (306457, 30), (306457, 31), (306458, 265), (306458, 266), (306458, 267), (306458, 268), (306459, 2275), (306460, 65), (306460, 66), (306460, 67), (306460, 68), (306460, 69), (306460, 70), (306460, 71), (306460, 72), (306460, 73)]
#Data tag : 19v3 , Norm tag: composite
+-------------+-------------------+------+-----------------------+----------------+---------------+
| run:fill    | time              | ncms | hltpath               | delivered(/fb) | recorded(/fb) |
+-------------+-------------------+------+-----------------------+----------------+---------------+
| 302509:6179 | 09/08/17 23:12:14 | 20   | HLT_DiPFJetAve500_v10 | 0.001030363    | 0.000997408   |
| 302513:6180 | 09/09/17 02:18:36 | 53   | HLT_DiPFJetAve500_v10 | 0.002645904    | 0.002440529   |
| 302522:6182 | 09/09/17 07:21:36 | 12   | HLT_DiPFJetAve500_v10 | 0.000585062    | 0.000127139   |
| 302523:6182 | 09/09/17 07:29:07 | 54   | HLT_DiPFJetAve500_v10 | 0.003158322    | 0.002687068   |
| 302525:6182 | 09/09/17 07:58:46 | 702  | HLT_DiPFJetAve500_v10 | 0.036159256    | 0.034835057   |
| 302526:6182 | 09/09/17 13:00:58 | 582  | HLT_DiPFJetAve500_v10 | 0.030160883    | 0.029435175   |
| 302548:6185 | 09/10/17 01:59:07 | 81   | HLT_DiPFJetAve500_v10 | 0.004282640    | 0.003837622   |
| 302551:6185 | 09/10/17 02:41:42 | 6    | HLT_DiPFJetAve500_v10 | 0.001316382    | 0.000103949   |
| 302553:6185 | 09/10/17 02:50:55 | 187  | HLT_DiPFJetAve500_v10 | 0.009714859    | 0.009259211   |
| 302554:6185 | 09/10/17 04:05:18 | 3    | HLT_DiPFJetAve500_v10 | 0.000595511    | 0.000091438   |
| 302555:6185 | 09/10/17 04:09:27 | 11   | HLT_DiPFJetAve500_v10 | 0.000544015    | 0.000477402   |
| 302563:6186 | 09/10/17 07:12:18 | 7    | HLT_DiPFJetAve500_v10 | 0.000300859    | 0.000064015   |
| 302565:6186 | 09/10/17 07:21:03 | 3    | HLT_DiPFJetAve500_v10 | 0.000697430    | 0.000149416   |
| 302572:6186 | 09/10/17 08:51:54 | 281  | HLT_DiPFJetAve500_v10 | 0.013943123    | 0.013441325   |
| 302573:6186 | 09/10/17 10:44:44 | 1249 | HLT_DiPFJetAve500_v10 | 0.067757105    | 0.066224446   |
| 302596:6189 | 09/11/17 03:28:46 | 920  | HLT_DiPFJetAve500_v10 | 0.049589995    | 0.047967664   |
| 302597:6189 | 09/11/17 09:35:10 | 1054 | HLT_DiPFJetAve500_v10 | 0.059311981    | 0.058140904   |
| 302634:6191 | 09/12/17 01:21:56 | 582  | HLT_DiPFJetAve500_v10 | 0.030651043    | 0.029097418   |
| 302635:6191 | 09/12/17 05:18:01 | 1252 | HLT_DiPFJetAve500_v10 | 0.069108286    | 0.067251688   |
| 302651:6192 | 09/12/17 16:37:00 | 146  | HLT_DiPFJetAve500_v10 | 0.008319450    | 0.007508835   |
| 302654:6192 | 09/12/17 17:38:00 | 317  | HLT_DiPFJetAve500_v10 | 0.016400125    | 0.015991860   |
| 302661:6193 | 09/12/17 22:27:07 | 67   | HLT_DiPFJetAve500_v10 | 0.003539516    | 0.002366352   |
| 302663:6193 | 09/12/17 23:00:30 | 706  | HLT_DiPFJetAve500_v10 | 0.050387941    | 0.049128790   |
| 303825:6239 | 09/24/17 07:38:22 | 180  | HLT_DiPFJetAve500_v10 | 0.009912698    | 0.009724936   |
| 303832:6240 | 09/24/17 11:12:03 | 1857 | HLT_DiPFJetAve500_v10 | 0.097901281    | 0.095233359   |
| 303838:6241 | 09/25/17 01:48:14 | 1963 | HLT_DiPFJetAve500_v10 | 0.104583515    | 0.101446367   |
| 303885:6243 | 09/25/17 19:09:18 | 1993 | HLT_DiPFJetAve500_v10 | 0.101994168    | 0.098459537   |
| 303948:6245 | 09/26/17 12:47:20 | 1624 | HLT_DiPFJetAve500_v10 | 0.084691844    | 0.081579854   |
| 303998:6247 | 09/27/17 07:04:50 | 262  | HLT_DiPFJetAve500_v10 | 0.011821514    | 0.010876562   |
| 303999:6247 | 09/27/17 08:51:42 | 747  | HLT_DiPFJetAve500_v10 | 0.040845272    | 0.039261609   |
| 304000:6247 | 09/27/17 13:43:21 | 56   | HLT_DiPFJetAve500_v10 | 0.002713553    | 0.002661081   |
| 304062:6252 | 09/27/17 20:37:25 | 1961 | HLT_DiPFJetAve500_v10 | 0.107098409    | 0.103577197   |
| 304119:6253 | 09/28/17 12:28:48 | 72   | HLT_DiPFJetAve500_v10 | 0.002944007    | 0.002624644   |
| 304120:6253 | 09/28/17 13:00:38 | 252  | HLT_DiPFJetAve500_v10 | 0.011726796    | 0.010882460   |
| 304125:6253 | 09/28/17 14:40:12 | 1769 | HLT_DiPFJetAve500_v10 | 0.098308347    | 0.095863270   |
| 304144:6255 | 09/29/17 05:27:56 | 2580 | HLT_DiPFJetAve500_v10 | 0.138250820    | 0.133569694   |
| 304158:6258 | 09/30/17 06:34:02 | 1922 | HLT_DiPFJetAve500_v10 | 0.119060642    | 0.115379797   |
| 304169:6259 | 09/30/17 22:12:01 | 1666 | HLT_DiPFJetAve500_v10 | 0.119256378    | 0.115700062   |
| 304170:6259 | 10/01/17 09:08:28 | 620  | HLT_DiPFJetAve500_v10 | 0.077076858    | 0.075626313   |
| 304199:6261 | 10/01/17 18:52:32 | 5    | HLT_DiPFJetAve500_v10 | 0.000225192    | 0.000008433   |
| 304200:6261 | 10/01/17 18:55:56 | 321  | HLT_DiPFJetAve500_v10 | 0.016385296    | 0.015564361   |
| 304204:6262 | 10/01/17 23:41:28 | 553  | HLT_DiPFJetAve500_v10 | 0.026601249    | 0.025058384   |
| 304209:6263 | 10/02/17 05:33:50 | 405  | HLT_DiPFJetAve500_v10 | 0.019051283    | 0.017569119   |
| 304291:6266 | 10/02/17 17:40:12 | 22   | HLT_DiPFJetAve500_v10 | 0.000727541    | 0.000421596   |
| 304292:6266 | 10/02/17 17:51:42 | 1753 | HLT_DiPFJetAve500_v10 | 0.088224097    | 0.084318253   |
| 304333:6268 | 10/03/17 11:50:16 | 1580 | HLT_DiPFJetAve500_v10 | 0.077589317    | 0.074698444   |
| 304354:6269 | 10/04/17 03:17:59 | 214  | HLT_DiPFJetAve500_v10 | 0.008038661    | 0.007583837   |
| 304366:6271 | 10/04/17 09:20:21 | 1819 | HLT_DiPFJetAve500_v10 | 0.089614893    | 0.086489072   |
| 304446:6272 | 10/05/17 00:46:48 | 55   | HLT_DiPFJetAve500_v10 | 0.002168330    | 0.001865637   |
| 304447:6272 | 10/05/17 01:17:36 | 1639 | HLT_DiPFJetAve500_v10 | 0.090472651    | 0.086774646   |
| 304451:6272 | 10/05/17 12:15:05 | 54   | HLT_DiPFJetAve500_v10 | 0.003937134    | 0.003707845   |
| 304505:6275 | 10/05/17 18:53:15 | 26   | HLT_DiPFJetAve500_v10 | 0.001017583    | 0.000856845   |
| 304506:6275 | 10/05/17 19:04:50 | 370  | HLT_DiPFJetAve500_v10 | 0.013847255    | 0.013281760   |
| 304507:6275 | 10/05/17 21:32:15 | 235  | HLT_DiPFJetAve500_v10 | 0.009686765    | 0.007078381   |
| 304508:6275 | 10/05/17 23:07:03 | 1324 | HLT_DiPFJetAve500_v10 | 0.071365480    | 0.069582023   |
| 304562:6276 | 10/06/17 12:30:33 | 794  | HLT_DiPFJetAve500_v10 | 0.054014625    | 0.050141567   |
| 304616:6278 | 10/06/17 22:15:30 | 942  | HLT_DiPFJetAve500_v10 | 0.044334863    | 0.042041166   |
| 304625:6279 | 10/07/17 07:35:53 | 462  | HLT_DiPFJetAve500_v10 | 0.017876425    | 0.015740273   |
| 304626:6279 | 10/07/17 10:38:44 | 8    | HLT_DiPFJetAve500_v10 | 0.000316474    | 0.000289485   |
| 304654:6283 | 10/08/17 01:25:39 | 645  | HLT_DiPFJetAve500_v10 | 0.026096639    | 0.021706613   |
| 304655:6283 | 10/08/17 05:39:51 | 1194 | HLT_DiPFJetAve500_v10 | 0.065460444    | 0.063140138   |
| 304661:6284 | 10/08/17 15:49:49 | 142  | HLT_DiPFJetAve500_v10 | 0.005450516    | 0.005129302   |
| 304662:6284 | 10/08/17 17:02:49 | 147  | HLT_DiPFJetAve500_v10 | 0.005428652    | 0.004981832   |
| 304663:6284 | 10/08/17 18:03:25 | 689  | HLT_DiPFJetAve500_v10 | 0.035454071    | 0.033949246   |
| 304671:6285 | 10/09/17 00:42:58 | 1139 | HLT_DiPFJetAve500_v10 | 0.053989158    | 0.051285057   |
| 304672:6285 | 10/09/17 08:09:10 | 60   | HLT_DiPFJetAve500_v10 | 0.003113396    | 0.003041991   |
| 304737:6287 | 10/09/17 19:53:10 | 75   | HLT_DiPFJetAve500_v10 | 0.002937410    | 0.002732402   |
| 304738:6287 | 10/09/17 20:24:42 | 1677 | HLT_DiPFJetAve500_v10 | 0.086558993    | 0.083344326   |
| 304739:6287 | 10/10/17 07:20:18 | 11   | HLT_DiPFJetAve500_v10 | 0.000865025    | 0.000775478   |
| 304740:6287 | 10/10/17 07:25:27 | 278  | HLT_DiPFJetAve500_v10 | 0.020404495    | 0.019926085   |
| 304776:6288 | 10/10/17 12:08:18 | 41   | HLT_DiPFJetAve500_v10 | 0.001570792    | 0.001041523   |
| 304777:6288 | 10/10/17 12:27:41 | 497  | HLT_DiPFJetAve500_v10 | 0.018900248    | 0.017997923   |
| 304778:6288 | 10/10/17 15:47:07 | 1297 | HLT_DiPFJetAve500_v10 | 0.069924508    | 0.068036528   |
| 304797:6291 | 10/11/17 07:04:09 | 2910 | HLT_DiPFJetAve500_v10 | 0.153639180    | 0.148912108   |
| 305044:6297 | 10/13/17 21:00:45 | 218  | HLT_DiPFJetAve500_v10 | 0.008692759    | 0.008155438   |
| 305045:6297 | 10/13/17 23:11:07 | 873  | HLT_DiPFJetAve500_v10 | 0.059139583    | 0.056613334   |
| 305046:6297 | 10/14/17 04:51:45 | 683  | HLT_DiPFJetAve500_v10 | 0.047752175    | 0.046517720   |
| 305059:6298 | 10/14/17 11:45:00 | 510  | HLT_DiPFJetAve500_v10 | 0.019222178    | 0.017554339   |
| 305062:6298 | 10/14/17 15:13:17 | 5    | HLT_DiPFJetAve500_v10 | 0.001683915    | 0.001305638   |
| 305063:6298 | 10/14/17 15:18:15 | 35   | HLT_DiPFJetAve500_v10 | 0.001310173    | 0.001081595   |
| 305064:6298 | 10/14/17 15:34:27 | 2045 | HLT_DiPFJetAve500_v10 | 0.109219141    | 0.106310307   |
| 305081:6300 | 10/15/17 09:05:35 | 1056 | HLT_DiPFJetAve500_v10 | 0.047174511    | 0.044560886   |
| 305112:6303 | 10/15/17 23:07:00 | 1455 | HLT_DiPFJetAve500_v10 | 0.071205302    | 0.068198219   |
| 305113:6303 | 10/16/17 08:40:46 | 59   | HLT_DiPFJetAve500_v10 | 0.002850684    | 0.002732688   |
| 305114:6303 | 10/16/17 09:05:22 | 526  | HLT_DiPFJetAve500_v10 | 0.028608089    | 0.027912262   |
| 305178:6304 | 10/16/17 17:19:50 | 53   | HLT_DiPFJetAve500_v10 | 0.002051789    | 0.001909074   |
| 305179:6304 | 10/16/17 17:41:42 | 17   | HLT_DiPFJetAve500_v10 | 0.000658191    | 0.000428500   |
| 305180:6304 | 10/16/17 17:50:42 | 5    | HLT_DiPFJetAve500_v10 | 0.001728826    | 0.000554954   |
| 305181:6304 | 10/16/17 17:55:03 | 7    | HLT_DiPFJetAve500_v10 | 0.002465674    | 0.000585574   |
| 305182:6304 | 10/16/17 18:00:34 | 5    | HLT_DiPFJetAve500_v10 | 0.001738958    | 0.000951367   |
| 305183:6304 | 10/16/17 18:04:56 | 232  | HLT_DiPFJetAve500_v10 | 0.008962264    | 0.008591089   |
| 305184:6304 | 10/16/17 19:50:14 | 8    | HLT_DiPFJetAve500_v10 | 0.002747195    | 0.000103732   |
| 305186:6304 | 10/16/17 19:58:49 | 415  | HLT_DiPFJetAve500_v10 | 0.016962762    | 0.016210162   |
| 305188:6304 | 10/16/17 23:07:05 | 1002 | HLT_DiPFJetAve500_v10 | 0.129234694    | 0.125337042   |
| 305202:6305 | 10/17/17 08:18:29 | 648  | HLT_DiPFJetAve500_v10 | 0.025266427    | 0.023792948   |
| 305204:6305 | 10/17/17 13:20:31 | 1229 | HLT_DiPFJetAve500_v10 | 0.064105902    | 0.062148706   |
| 305207:6306 | 10/17/17 23:34:03 | 1026 | HLT_DiPFJetAve500_v10 | 0.042861969    | 0.041111311   |
| 305208:6306 | 10/18/17 06:15:41 | 372  | HLT_DiPFJetAve500_v10 | 0.021651139    | 0.020764009   |
| 305234:6307 | 10/18/17 11:00:15 | 46   | HLT_DiPFJetAve500_v10 | 0.001953447    | 0.001530486   |
| 305236:6307 | 10/18/17 11:28:42 | 23   | HLT_DiPFJetAve500_v10 | 0.001000186    | 0.000810859   |
| 305237:6307 | 10/18/17 11:42:18 | 1146 | HLT_DiPFJetAve500_v10 | 0.056870830    | 0.054373642   |
| 305247:6308 | 10/18/17 23:58:28 | 375  | HLT_DiPFJetAve500_v10 | 0.016337311    | 0.015301791   |
| 305248:6308 | 10/19/17 02:26:29 | 952  | HLT_DiPFJetAve500_v10 | 0.047683432    | 0.045261480   |
| 305252:6308 | 10/19/17 09:09:00 | 548  | HLT_DiPFJetAve500_v10 | 0.029128964    | 0.028459094   |
| 305282:6309 | 10/19/17 15:28:19 | 133  | HLT_DiPFJetAve500_v10 | 0.005742922    | 0.005487634   |
| 305310:6311 | 10/19/17 20:28:01 | 389  | HLT_DiPFJetAve500_v10 | 0.016917088    | 0.015915801   |
| 305311:6311 | 10/19/17 23:03:23 | 153  | HLT_DiPFJetAve500_v10 | 0.006345072    | 0.005923328   |
| 305312:6311 | 10/20/17 00:05:08 | 227  | HLT_DiPFJetAve500_v10 | 0.010214812    | 0.009616860   |
| 305313:6311 | 10/20/17 01:35:47 | 739  | HLT_DiPFJetAve500_v10 | 0.040186607    | 0.038366545   |
| 305314:6311 | 10/20/17 06:25:45 | 404  | HLT_DiPFJetAve500_v10 | 0.023190342    | 0.022591694   |
| 305336:6312 | 10/20/17 12:11:09 | 206  | HLT_DiPFJetAve500_v10 | 0.007899827    | 0.007355876   |
| 305338:6312 | 10/20/17 13:32:38 | 103  | HLT_DiPFJetAve500_v10 | 0.003927704    | 0.003679086   |
| 305341:6312 | 10/20/17 14:14:05 | 500  | HLT_DiPFJetAve500_v10 | 0.019548273    | 0.018563783   |
| 305349:6312 | 10/20/17 17:29:36 | 30   | HLT_DiPFJetAve500_v10 | 0.001378019    | 0.000646808   |
| 305350:6312 | 10/20/17 17:43:01 | 15   | HLT_DiPFJetAve500_v10 | 0.000812931    | 0.000764022   |
| 305351:6312 | 10/20/17 17:51:38 | 868  | HLT_DiPFJetAve500_v10 | 0.048889868    | 0.047217531   |
| 305358:6313 | 10/21/17 02:01:05 | 158  | HLT_DiPFJetAve500_v10 | 0.006132376    | 0.005510425   |
| 305364:6314 | 10/21/17 05:43:21 | 94   | HLT_DiPFJetAve500_v10 | 0.003611258    | 0.003379376   |
| 305365:6314 | 10/21/17 06:21:12 | 825  | HLT_DiPFJetAve500_v10 | 0.033940307    | 0.032231504   |
| 305366:6314 | 10/21/17 11:46:55 | 1239 | HLT_DiPFJetAve500_v10 | 0.072323123    | 0.070246249   |
| 305376:6315 | 10/22/17 00:11:09 | 98   | HLT_DiPFJetAve500_v10 | 0.003802226    | 0.003630087   |
| 305377:6315 | 10/22/17 01:10:10 | 1514 | HLT_DiPFJetAve500_v10 | 0.076503331    | 0.073354633   |
| 305405:6317 | 10/22/17 18:15:49 | 494  | HLT_DiPFJetAve500_v10 | 0.028218420    | 0.026581861   |
| 305406:6317 | 10/22/17 21:45:00 | 1458 | HLT_DiPFJetAve500_v10 | 0.079796562    | 0.076938880   |
| 305440:6318 | 10/23/17 10:50:33 | 266  | HLT_DiPFJetAve500_v10 | 0.015399171    | 0.013875557   |
| 305441:6318 | 10/23/17 12:36:13 | 121  | HLT_DiPFJetAve500_v10 | 0.006347562    | 0.006102530   |
| 305516:6323 | 10/23/17 23:42:58 | 552  | HLT_DiPFJetAve500_v10 | 0.031064126    | 0.028468648   |
| 305517:6323 | 10/24/17 03:42:14 | 163  | HLT_DiPFJetAve500_v10 | 0.009564504    | 0.006446115   |
| 305518:6323 | 10/24/17 04:48:59 | 1134 | HLT_DiPFJetAve500_v10 | 0.060506371    | 0.058302198   |
| 305586:6324 | 10/24/17 17:46:56 | 531  | HLT_DiPFJetAve500_v10 | 0.030152313    | 0.028505576   |
| 305589:6324 | 10/24/17 22:47:21 | 691  | HLT_DiPFJetAve500_v10 | 0.037710562    | 0.036088111   |
| 305590:6324 | 10/25/17 03:17:26 | 1004 | HLT_DiPFJetAve500_v10 | 0.055755743    | 0.054347803   |
| 305636:6325 | 10/25/17 13:27:50 | 2326 | HLT_DiPFJetAve500_v10 | 0.128014384    | 0.123006193   |
| 305766:6337 | 10/27/17 04:37:33 | 847  | HLT_DiPFJetAve500_v10 | 0.047874206    | 0.045609916   |
| 305809:6341 | 10/27/17 23:20:38 | 142  | HLT_DiPFJetAve500_v10 | 0.008146672    | 0.007658740   |
| 305814:6343 | 10/28/17 06:17:08 | 1823 | HLT_DiPFJetAve500_v10 | 0.103536147    | 0.099002685   |
| 305821:6344 | 10/28/17 20:29:22 | 772  | HLT_DiPFJetAve500_v10 | 0.043626239    | 0.041125173   |
| 305832:6346 | 10/29/17 11:22:50 | 180  | HLT_DiPFJetAve500_v10 | 0.010459921    | 0.009670212   |
| 305840:6346 | 10/29/17 15:39:01 | 1141 | HLT_DiPFJetAve500_v10 | 0.062023457    | 0.059492262   |
| 305842:6346 | 10/29/17 23:07:26 | 862  | HLT_DiPFJetAve500_v10 | 0.048016062    | 0.046796286   |
| 305862:6347 | 10/30/17 11:28:42 | 625  | HLT_DiPFJetAve500_v10 | 0.035446715    | 0.033698100   |
| 305898:6348 | 10/30/17 20:22:11 | 711  | HLT_DiPFJetAve500_v10 | 0.040577798    | 0.038822625   |
| 305902:6349 | 10/31/17 04:27:05 | 469  | HLT_DiPFJetAve500_v10 | 0.026951467    | 0.025724143   |
| 305967:6351 | 10/31/17 16:08:26 | 32   | HLT_DiPFJetAve500_v10 | 0.001854036    | 0.001751304   |
| 306029:6355 | 11/01/17 18:28:41 | 32   | HLT_DiPFJetAve500_v11 | 0.001858992    | 0.001526206   |
| 306030:6355 | 11/01/17 18:42:20 | 110  | HLT_DiPFJetAve500_v11 | 0.006393484    | 0.005827938   |
| 306036:6356 | 11/01/17 22:43:47 | 4    | HLT_DiPFJetAve500_v11 | 0.000232670    | 0.000012144   |
| 306037:6356 | 11/01/17 22:46:26 | 44   | HLT_DiPFJetAve500_v11 | 0.002561799    | 0.002034480   |
| 306038:6356 | 11/01/17 23:06:46 | 138  | HLT_DiPFJetAve500_v11 | 0.008027798    | 0.007360351   |
| 306041:6356 | 11/02/17 00:07:18 | 320  | HLT_DiPFJetAve500_v11 | 0.017920443    | 0.016667308   |
| 306042:6356 | 11/02/17 02:14:22 | 365  | HLT_DiPFJetAve500_v11 | 0.020468994    | 0.019328331   |
| 306048:6356 | 11/02/17 04:39:06 | 136  | HLT_DiPFJetAve500_v11 | 0.006892965    | 0.006407324   |
| 306049:6356 | 11/02/17 05:33:33 | 358  | HLT_DiPFJetAve500_v11 | 0.019645145    | 0.018754437   |
| 306051:6356 | 11/02/17 08:00:13 | 415  | HLT_DiPFJetAve500_v11 | 0.022056463    | 0.021440872   |
| 306091:6358 | 11/02/17 18:43:55 | 198  | HLT_DiPFJetAve500_v11 | 0.010905562    | 0.010101890   |
| 306092:6358 | 11/02/17 20:04:27 | 972  | HLT_DiPFJetAve500_v11 | 0.052180622    | 0.048799067   |
| 306095:6358 | 11/03/17 02:42:56 | 300  | HLT_DiPFJetAve500_v11 | 0.016452427    | 0.016026427   |
| 306121:6360 | 11/03/17 13:15:57 | 91   | HLT_DiPFJetAve500_v11 | 0.005293138    | 0.004778421   |
| 306122:6360 | 11/03/17 13:53:17 | 127  | HLT_DiPFJetAve500_v11 | 0.007389515    | 0.006772680   |
| 306125:6360 | 11/03/17 14:46:12 | 2964 | HLT_DiPFJetAve500_v11 | 0.162944339    | 0.157847379   |
| 306126:6360 | 11/04/17 10:14:24 | 497  | HLT_DiPFJetAve500_v11 | 0.026630747    | 0.026067848   |
| 306134:6362 | 11/04/17 17:39:47 | 24   | HLT_DiPFJetAve500_v11 | 0.001395916    | 0.001159545   |
| 306135:6362 | 11/04/17 17:52:01 | 1095 | HLT_DiPFJetAve500_v11 | 0.061845985    | 0.058310900   |
| 306138:6362 | 11/05/17 01:32:21 | 1298 | HLT_DiPFJetAve500_v11 | 0.072002416    | 0.069815917   |
| 306139:6362 | 11/05/17 10:17:58 | 1112 | HLT_DiPFJetAve500_v11 | 0.074719372    | 0.073351628   |
| 306153:6364 | 11/06/17 02:35:56 | 83   | HLT_DiPFJetAve500_v11 | 0.004824479    | 0.004405899   |
| 306154:6364 | 11/06/17 03:10:19 | 1213 | HLT_DiPFJetAve500_v11 | 0.068070778    | 0.062953617   |
| 306155:6364 | 11/06/17 11:12:05 | 1440 | HLT_DiPFJetAve500_v11 | 0.080488425    | 0.078458580   |
| 306169:6364 | 11/06/17 21:43:34 | 735  | HLT_DiPFJetAve500_v11 | 0.049929752    | 0.048407447   |
| 306170:6364 | 11/07/17 02:33:04 | 15   | HLT_DiPFJetAve500_v11 | 0.001212293    | 0.001135254   |
| 306171:6364 | 11/07/17 02:41:35 | 503  | HLT_DiPFJetAve500_v11 | 0.035740665    | 0.035156176   |
| 306418:6370 | 11/09/17 02:11:31 | 66   | HLT_DiPFJetAve500_v12 | 0.003828882    | 0.003463122   |
| 306419:6370 | 11/09/17 02:41:06 | 58   | HLT_DiPFJetAve500_v12 | 0.003355988    | 0.003070602   |
| 306420:6370 | 11/09/17 03:06:38 | 108  | HLT_DiPFJetAve500_v12 | 0.006210042    | 0.005703520   |
| 306422:6370 | 11/09/17 04:30:37 | 115  | HLT_DiPFJetAve500_v12 | 0.006127199    | 0.005780785   |
| 306423:6370 | 11/09/17 05:16:28 | 323  | HLT_DiPFJetAve500_v12 | 0.017053000    | 0.016111822   |
| 306432:6370 | 11/09/17 08:44:06 | 339  | HLT_DiPFJetAve500_v12 | 0.010830500    | 0.010567677   |
| 306454:6371 | 11/09/17 14:18:49 | 85   | HLT_DiPFJetAve500_v12 | 0.004915696    | 0.004475233   |
| 306455:6371 | 11/09/17 14:53:13 | 6    | HLT_DiPFJetAve500_v12 | 0.002099691    | 0.001621957   |
| 306456:6371 | 11/09/17 14:58:09 | 783  | HLT_DiPFJetAve500_v12 | 0.044158447    | 0.042241310   |
| 306457:6371 | 11/09/17 20:03:47 | 28   | HLT_DiPFJetAve500_v12 | 0.001443750    | 0.001337324   |
| 306458:6371 | 11/09/17 20:15:39 | 221  | HLT_DiPFJetAve500_v12 | 0.011010367    | 0.010591441   |
| 306459:6371 | 11/09/17 22:00:10 | 2273 | HLT_DiPFJetAve500_v12 | 0.134773862    | 0.131790256   |
| 306460:6371 | 11/10/17 12:48:13 | 64   | HLT_DiPFJetAve500_v12 | 0.003866399    | 0.003722601   |
| 302026:6147 | 08/30/17 06:49:09 | 30   | HLT_DiPFJetAve500_v9  | 0.001306838    | 0.001162972   |
| 302029:6147 | 08/30/17 07:16:38 | 92   | HLT_DiPFJetAve500_v9  | 0.004653451    | 0.003820386   |
| 302031:6147 | 08/30/17 08:08:29 | 814  | HLT_DiPFJetAve500_v9  | 0.043170257    | 0.041357757   |
| 302033:6147 | 08/30/17 13:34:23 | 41   | HLT_DiPFJetAve500_v9  | 0.002784031    | 0.002564514   |
| 302034:6147 | 08/30/17 13:54:42 | 12   | HLT_DiPFJetAve500_v9  | 0.000809528    | 0.000241774   |
| 302037:6147 | 08/30/17 14:25:38 | 2    | HLT_DiPFJetAve500_v9  | 0.000131042    | 0.000030219   |
| 302038:6147 | 08/30/17 14:31:57 | 1    | HLT_DiPFJetAve500_v9  | 0.000065055    | 0.000004492   |
| 302040:6147 | 08/30/17 14:35:43 | 168  | HLT_DiPFJetAve500_v9  | 0.010716199    | 0.010477421   |
| 302041:6147 | 08/30/17 15:44:00 | 65   | HLT_DiPFJetAve500_v9  | 0.003953890    | 0.003869066   |
| 302042:6147 | 08/30/17 16:12:11 | 516  | HLT_DiPFJetAve500_v9  | 0.028082978    | 0.027491792   |
| 302043:6147 | 08/30/17 19:35:17 | 228  | HLT_DiPFJetAve500_v9  | 0.011612342    | 0.011382716   |
| 302131:6152 | 08/31/17 12:32:49 | 873  | HLT_DiPFJetAve500_v9  | 0.050422863    | 0.049332549   |
| 302159:6155 | 09/01/17 00:37:45 | 108  | HLT_DiPFJetAve500_v9  | 0.005663781    | 0.005358870   |
| 302163:6156 | 09/01/17 03:33:23 | 1189 | HLT_DiPFJetAve500_v9  | 0.065310252    | 0.063124333   |
| 302165:6156 | 09/01/17 11:25:29 | 80   | HLT_DiPFJetAve500_v9  | 0.003619756    | 0.003444993   |
| 302166:6156 | 09/01/17 11:58:48 | 16   | HLT_DiPFJetAve500_v9  | 0.000771689    | 0.000759410   |
| 302225:6158 | 09/01/17 18:41:42 | 868  | HLT_DiPFJetAve500_v9  | 0.046417835    | 0.045402819   |
| 302228:6159 | 09/02/17 03:31:11 | 234  | HLT_DiPFJetAve500_v9  | 0.013070779    | 0.012582170   |
| 302229:6159 | 09/02/17 05:05:33 | 457  | HLT_DiPFJetAve500_v9  | 0.023070531    | 0.022523595   |
| 302240:6160 | 09/02/17 10:53:49 | 960  | HLT_DiPFJetAve500_v9  | 0.053841170    | 0.052711346   |
| 302262:6161 | 09/03/17 03:32:01 | 428  | HLT_DiPFJetAve500_v9  | 0.022577120    | 0.021748316   |
| 302263:6161 | 09/03/17 06:21:33 | 1250 | HLT_DiPFJetAve500_v9  | 0.070913422    | 0.069447387   |
